No;Date;Time;Timer;Mass;Unit;No2;Scale No;Status;Note
1;2024-01-31;2024-01-31 10:27:20 AM;0;105.4032;g;1;1;0; 
2;2024-01-31;2024-01-31 10:27:20 AM;0;105.3903;g;2;1;0; 
3;2024-01-31;2024-01-31 10:27:21 AM;1;105.3818;g;3;1;0; 
4;2024-01-31;2024-01-31 10:27:21 AM;1;105.3757;g;4;1;0; 
5;2024-01-31;2024-01-31 10:27:22 AM;2;105.3797;g;5;1;0; 
6;2024-01-31;2024-01-31 10:27:22 AM;2;105.4626;g;6;1;0; 
7;2024-01-31;2024-01-31 10:27:23 AM;3;105.5842;g;7;1;0; 
8;2024-01-31;2024-01-31 10:27:23 AM;3;105.7487;g;8;1;0; 
9;2024-01-31;2024-01-31 10:27:24 AM;4;105.9908;g;9;1;0; 
10;2024-01-31;2024-01-31 10:27:24 AM;4;106.3394;g;10;1;0; 
11;2024-01-31;2024-01-31 10:27:25 AM;5;106.6755;g;11;1;0; 
12;2024-01-31;2024-01-31 10:27:25 AM;5;107.0432;g;12;1;0; 
13;2024-01-31;2024-01-31 10:27:26 AM;6;107.4298;g;13;1;0; 
14;2024-01-31;2024-01-31 10:27:26 AM;6;107.8457;g;14;1;0; 
15;2024-01-31;2024-01-31 10:27:27 AM;7;108.2696;g;15;1;0; 
16;2024-01-31;2024-01-31 10:27:27 AM;7;108.6912;g;16;1;0; 
17;2024-01-31;2024-01-31 10:27:28 AM;8;109.1116;g;17;1;0; 
18;2024-01-31;2024-01-31 10:27:28 AM;8;109.6449;g;18;1;0; 
19;2024-01-31;2024-01-31 10:27:29 AM;9;110.0441;g;19;1;0; 
20;2024-01-31;2024-01-31 10:27:29 AM;9;110.4473;g;20;1;0; 
21;2024-01-31;2024-01-31 10:27:30 AM;10;110.8524;g;21;1;0; 
22;2024-01-31;2024-01-31 10:27:30 AM;10;111.2602;g;22;1;0; 
23;2024-01-31;2024-01-31 10:27:31 AM;11;111.6711;g;23;1;0; 
24;2024-01-31;2024-01-31 10:27:31 AM;11;112.0737;g;24;1;0; 
25;2024-01-31;2024-01-31 10:27:32 AM;12;112.599;g;25;1;0; 
26;2024-01-31;2024-01-31 10:27:32 AM;12;112.9888;g;26;1;0; 
27;2024-01-31;2024-01-31 10:27:33 AM;13;113.3798;g;27;1;0; 
28;2024-01-31;2024-01-31 10:27:33 AM;13;113.7816;g;28;1;0; 
29;2024-01-31;2024-01-31 10:27:34 AM;14;114.1891;g;29;1;0; 
30;2024-01-31;2024-01-31 10:27:34 AM;14;114.599;g;30;1;0; 
31;2024-01-31;2024-01-31 10:27:35 AM;15;115.0137;g;31;1;0; 
32;2024-01-31;2024-01-31 10:27:35 AM;15;115.4323;g;32;1;0; 
33;2024-01-31;2024-01-31 10:27:36 AM;16;115.9948;g;33;1;0; 
34;2024-01-31;2024-01-31 10:27:36 AM;16;116.4165;g;34;1;0; 
35;2024-01-31;2024-01-31 10:27:37 AM;17;116.8345;g;35;1;0; 
36;2024-01-31;2024-01-31 10:27:37 AM;17;117.2513;g;36;1;0; 
37;2024-01-31;2024-01-31 10:27:38 AM;18;117.669;g;37;1;0; 
38;2024-01-31;2024-01-31 10:27:38 AM;18;118.0869;g;38;1;0; 
39;2024-01-31;2024-01-31 10:27:39 AM;19;118.5049;g;39;1;0; 
40;2024-01-31;2024-01-31 10:27:39 AM;19;118.9213;g;40;1;0; 
41;2024-01-31;2024-01-31 10:27:40 AM;20;119.473;g;41;1;0; 
42;2024-01-31;2024-01-31 10:27:40 AM;20;119.8858;g;42;1;0; 
43;2024-01-31;2024-01-31 10:27:41 AM;21;120.2987;g;43;1;0; 
44;2024-01-31;2024-01-31 10:27:41 AM;21;120.713;g;44;1;0; 
45;2024-01-31;2024-01-31 10:27:42 AM;22;121.1283;g;45;1;0; 
46;2024-01-31;2024-01-31 10:27:42 AM;22;121.5446;g;46;1;0; 
47;2024-01-31;2024-01-31 10:27:43 AM;23;121.9618;g;47;1;0; 
48;2024-01-31;2024-01-31 10:27:43 AM;23;122.3789;g;48;1;0; 
49;2024-01-31;2024-01-31 10:27:44 AM;24;122.9351;g;49;1;0; 
50;2024-01-31;2024-01-31 10:27:44 AM;24;123.3514;g;50;1;0; 
51;2024-01-31;2024-01-31 10:27:45 AM;25;123.7663;g;51;1;0; 
52;2024-01-31;2024-01-31 10:27:45 AM;25;124.1822;g;52;1;0; 
53;2024-01-31;2024-01-31 10:27:46 AM;26;124.5973;g;53;1;0; 
54;2024-01-31;2024-01-31 10:27:46 AM;26;125.0126;g;54;1;0; 
55;2024-01-31;2024-01-31 10:27:47 AM;27;125.4278;g;55;1;0; 
56;2024-01-31;2024-01-31 10:27:47 AM;27;125.9645;g;56;1;0; 
57;2024-01-31;2024-01-31 10:27:48 AM;28;126.3625;g;57;1;0; 
58;2024-01-31;2024-01-31 10:27:48 AM;28;126.7587;g;58;1;0; 
59;2024-01-31;2024-01-31 10:27:49 AM;29;127.1585;g;59;1;0; 
60;2024-01-31;2024-01-31 10:27:49 AM;29;127.5665;g;60;1;0; 
61;2024-01-31;2024-01-31 10:27:50 AM;30;127.9767;g;61;1;0; 
62;2024-01-31;2024-01-31 10:27:50 AM;30;128.3872;g;62;1;0; 
