No;Date;Time;Timer;Mass;Unit;No2;Scale No;Status;Note
1;2024-01-31;2024-01-31 10:00:27 AM;0;47.5498;g;1;1;0; 
2;2024-01-31;2024-01-31 10:00:27 AM;0;47.5499;g;2;1;0; 
3;2024-01-31;2024-01-31 10:00:28 AM;1;47.5693;g;3;1;0; 
4;2024-01-31;2024-01-31 10:00:28 AM;1;47.6017;g;4;1;0; 
5;2024-01-31;2024-01-31 10:00:29 AM;2;47.6428;g;5;1;0; 
6;2024-01-31;2024-01-31 10:00:29 AM;2;47.7396;g;6;1;0; 
7;2024-01-31;2024-01-31 10:00:30 AM;3;47.912;g;7;1;0; 
8;2024-01-31;2024-01-31 10:00:30 AM;3;48.1647;g;8;1;0; 
9;2024-01-31;2024-01-31 10:00:31 AM;4;48.5103;g;9;1;0; 
10;2024-01-31;2024-01-31 10:00:31 AM;4;49.0075;g;10;1;0; 
11;2024-01-31;2024-01-31 10:00:32 AM;5;49.3262;g;11;1;0; 
12;2024-01-31;2024-01-31 10:00:32 AM;5;49.6382;g;12;1;0; 
13;2024-01-31;2024-01-31 10:00:33 AM;6;49.9489;g;13;1;0; 
14;2024-01-31;2024-01-31 10:00:33 AM;6;50.2664;g;14;1;0; 
15;2024-01-31;2024-01-31 10:00:34 AM;7;50.6345;g;15;1;0; 
16;2024-01-31;2024-01-31 10:00:34 AM;7;51.0054;g;16;1;0; 
17;2024-01-31;2024-01-31 10:00:35 AM;8;51.3779;g;17;1;0; 
18;2024-01-31;2024-01-31 10:00:35 AM;8;51.8973;g;18;1;0; 
19;2024-01-31;2024-01-31 10:00:36 AM;9;52.2947;g;19;1;0; 
20;2024-01-31;2024-01-31 10:00:36 AM;9;52.6938;g;20;1;0; 
21;2024-01-31;2024-01-31 10:00:37 AM;10;53.0929;g;21;1;0; 
22;2024-01-31;2024-01-31 10:00:37 AM;10;53.492;g;22;1;0; 
23;2024-01-31;2024-01-31 10:00:38 AM;11;53.8904;g;23;1;0; 
24;2024-01-31;2024-01-31 10:00:38 AM;11;54.2915;g;24;1;0; 
25;2024-01-31;2024-01-31 10:00:39 AM;12;54.6955;g;25;1;0; 
26;2024-01-31;2024-01-31 10:00:39 AM;12;55.2365;g;26;1;0; 
27;2024-01-31;2024-01-31 10:00:40 AM;13;55.6454;g;27;1;0; 
28;2024-01-31;2024-01-31 10:00:40 AM;13;56.0499;g;28;1;0; 
29;2024-01-31;2024-01-31 10:00:41 AM;14;56.4533;g;29;1;0; 
30;2024-01-31;2024-01-31 10:00:41 AM;14;56.8583;g;30;1;0; 
31;2024-01-31;2024-01-31 10:00:42 AM;15;57.2643;g;31;1;0; 
32;2024-01-31;2024-01-31 10:00:42 AM;15;57.67;g;32;1;0; 
33;2024-01-31;2024-01-31 10:00:43 AM;16;58.2069;g;33;1;0; 
34;2024-01-31;2024-01-31 10:00:43 AM;16;58.605;g;34;1;0; 
35;2024-01-31;2024-01-31 10:00:44 AM;17;59.0002;g;35;1;0; 
36;2024-01-31;2024-01-31 10:00:44 AM;17;59.3938;g;36;1;0; 
37;2024-01-31;2024-01-31 10:00:45 AM;18;59.7867;g;37;1;0; 
38;2024-01-31;2024-01-31 10:00:45 AM;18;60.1786;g;38;1;0; 
39;2024-01-31;2024-01-31 10:00:46 AM;19;60.5706;g;39;1;0; 
40;2024-01-31;2024-01-31 10:00:46 AM;19;60.9625;g;40;1;0; 
41;2024-01-31;2024-01-31 10:00:47 AM;20;61.4817;g;41;1;0; 
42;2024-01-31;2024-01-31 10:00:47 AM;20;61.869;g;42;1;0; 
43;2024-01-31;2024-01-31 10:00:48 AM;21;62.2554;g;43;1;0; 
44;2024-01-31;2024-01-31 10:00:48 AM;21;62.641;g;44;1;0; 
45;2024-01-31;2024-01-31 10:00:49 AM;22;63.0292;g;45;1;0; 
46;2024-01-31;2024-01-31 10:00:49 AM;22;63.4127;g;46;1;0; 
47;2024-01-31;2024-01-31 10:00:50 AM;23;63.7816;g;47;1;0; 
48;2024-01-31;2024-01-31 10:00:50 AM;23;64.1463;g;48;1;0; 
49;2024-01-31;2024-01-31 10:00:51 AM;24;64.6283;g;49;1;0; 
50;2024-01-31;2024-01-31 10:00:51 AM;24;64.9994;g;50;1;0; 
51;2024-01-31;2024-01-31 10:00:52 AM;25;65.3804;g;51;1;0; 
52;2024-01-31;2024-01-31 10:00:52 AM;25;65.7683;g;52;1;0; 
53;2024-01-31;2024-01-31 10:00:53 AM;26;66.1584;g;53;1;0; 
